College_ID,Rank,University_name,Year,CS_Overall_Score,CS_Academic_Reputation,CS_Employer_Reputation,CS_Citations_Per_Paper,CS__Index_Citations,CS_International_Research,Location,Country
1270,601-650,University of North Carolina at Charlotte,2022,55.75,29.7,44,78.3,71,, Charlotte ,
1271,601-650,University of Reading,2022,52.43,32.4,61,61.5,54.8,, Reading ,
1272,601-650,University of Salamanca,2022,53.48,33.2,52.5,69.5,58.7,, Salamanca ,
1273,601-650,University of Zagreb,2022,53.78,32.6,51.5,67.9,63.1,, Zagreb ,
1274,601-650,University of the West of England,2022,54.4,31.9,53.3,69.7,62.7,, Bristol ,
1275,601-650,Université Lumière Lyon 2,2022,54.4,38.9,40.5,73.3,64.9,, Lyon ,
1276,601-650,Vilnius University ,2022,47.88,40,60.3,47.4,43.8,, Vilnius ,
1277,651-670,Coventry University,2022,51.38,31.7,53.7,64.3,55.8,, Coventry ,
1278,651-670,Free University of Bozen-Bolzano,2022,54.88,39.2,30.8,78.8,70.7,, Bolzano ,
1279,651-670,International Islamic University Islamabad (IIU),2022,51.08,34.3,51.9,63.3,54.8,, Islamabad,
1280,651-670,Kasetsart University,2022,47.55,40.5,55.7,49.4,44.6,, Bangkok ,
1281,651-670,Lehigh University,2022,54.53,25.1,52.5,77.4,63.1,, Bethlehem ,
1282,651-670,Missouri University of Science and Technology,2022,55.43,29.8,44.8,78.1,69,, Rolla ,
1283,651-670,Pakistan Institute of Engineering and Applied Sciences (PIEAS),2022,47.75,44.2,47.8,51.4,47.6,, Islamabad ,
1284,651-670,Pontificia Universidad Católica de Valparaíso,2022,47.85,38.6,58.1,49.3,45.4,, Valparaíso ,
1285,651-670,Pontifícia Universidade Católica do Rio Grande do Sul PUCRS,2022,49.98,36.9,53,57.9,52.1,, Porto Alegre,
1286,651-670,Southern University of Science and Technology (SUSTech),2022,51.55,43.2,33.7,70.6,58.7,, Shenzhen ,
1287,651-670,Stevens Institute of Technology,2022,54.68,32.8,38.9,79.5,67.5,, Hoboken ,
1288,651-670,Thammasat University,2022,48.13,40.1,56.9,51.7,43.8,, Bangkok ,
1289,651-670,Ulster University,2022,51.38,32.3,55.1,64.9,53.2,, Coleraine ,
1290,651-670,Universidad del Cauca,2022,45.8,54.7,40.5,46.7,41.3,, Popayan ,
1291,651-670,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,50.45,39.4,44.2,62.4,55.8,, Alor Gajah ,
1292,651-670,Ulm University,2022,52.08,38.8,39.1,70.4,60,, Ulm ,
1293,651-670,University at Albany SUNY,2022,52.33,31.6,50.8,68.2,58.7,, Albany ,
1294,651-670,University of Aveiro,2022,51.7,33.9,48.7,65.1,59.1,, Aveiro ,
1295,651-670,University of Belgrade,2022,51.68,36.1,45.3,67.5,57.8,, Belgrade ,
1296,651-670,University of Cyprus (UCY),2022,52.78,37.2,42.4,70.3,61.2,, Nicosia ,
1297,651-670,University of Piraeus,2022,51.93,29.8,55.8,63.4,58.7,, Piraeus  ,
1298,651-670,University of Portsmouth,2022,51.53,34.4,50.3,66.1,55.3,, Portsmouth ,
1299,651-670,University of Szeged,2022,47.28,41.1,57.9,48.8,41.3,, Szeged ,
1300,651-670,Wayne State University,2022,54.7,32.5,41.1,80.3,64.9,, Detroit ,
1301,1,Massachusetts Institute of Technology (MIT) ,2021,94.55,89.5,97.4,92.4,98.9,, Cambridge ,
1302,2,Stanford University,2021,95.1,87.2,95.2,98.7,99.3,, Stanford ,
1303,3,Carnegie Mellon University,2021,93.33,100,79.7,93.6,100,, Pittsburgh ,
1304,4,National University of Singapore (NUS),2021,90.88,87,93.6,89.3,93.6,, Singapore ,
1305,5,University of California Berkeley (UCB),2021,91.98,84.4,87.9,99.1,96.5,, Berkeley,
1306,6,University of Oxford,2021,90.9,80.4,96.2,95.8,91.2,, Oxford ,
1307,7,Harvard University,2021,89.3,78.3,100,90.2,88.7,, Cambridge ,
1308,8,University of Cambridge,2021,88.3,82.3,96.5,87.4,87,, Cambridge ,
1309,9,EPFL,2021,86.53,85.8,85.8,86.3,88.2,, Lausanne ,
1310,10,ETH Zurich,2021,88,81.2,83.1,93.6,94.1,, Zürich ,
1311,11,University of Toronto,2021,87.05,82.4,82,93.2,90.6,, Toronto ,
1312,12,Nanyang Technological University Singapore (NTU Singapore),2021,86.98,77.1,89.2,87.5,94.1,, Singapore,
1313,13,Tsinghua University,2021,86.73,75.8,85.8,85.8,99.5,, Beijing ,
1314,14,Princeton University,2021,86.33,79.5,80.3,94.4,91.1,, Princeton ,
1315,15,University of Washington,2021,86,84,72.4,94.3,93.3,, Seattle ,
1316,16,Imperial College London,2021,84.43,76.5,86.2,86.3,88.7,, London ,
1317,17,University of California Los Angeles (UCLA),2021,84.75,74.9,86.4,89.6,88.1,, Los Angeles,
1318,18,Columbia University,2021,84.38,76.6,82,91,87.9,, New York City ,
1319,19,Cornell University,2021,84.6,75,78.7,94.4,90.3,, Ithaca ,
1320,20,Peking University,2021,83.55,73.7,84.1,84.9,91.5,, Beijing ,
1321,21,New York University (NYU),2021,84.7,74.6,77.3,96.3,90.6,, New York City ,
1322,22,California Institute of Technology (Caltech),2021,81.13,76.6,81.6,84.1,82.2,, Pasadena ,
1323,23,UCL,2021,82.68,76.4,73.6,89.2,91.5,, London ,
1324,23,University of Waterloo,2021,82.58,74.7,76.3,88.1,91.2,, Waterloo ,
1325,25,University of British Columbia,2021,82.73,72.3,79.1,89.5,90,, Vancouver ,
1326,26,The University of Edinburgh,2021,80.7,78.8,73,86.9,84.1,, Edinburgh ,
1327,27,The University of Tokyo,2021,78.5,75.4,85.5,72,81.1,, Tokyo ,
1328,28,University of Texas at Austin,2021,82.95,69.3,76.7,93.6,92.2,, Austin ,
1329,29,Shanghai Jiao Tong University,2021,81.5,68,84.2,82.3,91.5,, Shanghai ,
1330,30,The Hong Kong University of Science and Technology,2021,81.98,69.9,78.4,90.9,88.7,, Hong Kong SAR ,
1331,31,The Chinese University of Hong Kong (CUHK),2021,82.23,71.9,71.7,93.6,91.7,, Hong Kong SAR ,
1332,32,KAIST - Korea Advanced Institute of Science &amp; Technology,2021,79.4,72.4,78.4,82.5,84.3,, Daejeon ,
1333,33,University of Illinois at Urbana-Champaign,2021,80.88,73,70.5,87.8,92.2,, Champaign ,
1334,33,University of Pennsylvania,2021,80.28,69.4,79.2,87,85.5,, Philadelphia ,
1335,35,Technical University of Munich,2021,78.78,74.4,72,81.2,87.5,, Munich ,
1336,35,Université PSL,2021,78.88,64.9,87.6,82.4,80.6,, Paris ,
1337,35,Yale University,2021,78.9,65.5,86.8,85.6,77.7,, New Haven ,
1338,38,Georgia Institute of Technology,2021,80.78,67.4,74.9,87.4,93.4,, Atlanta ,
1339,39,The University of Melbourne,2021,79.58,67.3,78.1,87.8,85.1,, Parkville ,
1340,40,University of Amsterdam,2021,78.23,74.2,71.2,89.8,77.7,, Amsterdam ,
1341,41,Seoul National University,2021,77.9,68.5,80.9,80.9,81.3,, Seoul ,
1342,42,KTH Royal Institute of Technology ,2021,79,70.2,72.7,85.9,87.2,, Stockholm ,
1343,43,The University of Hong Kong,2021,79.13,65.2,78.8,87.6,84.9,, Hong Kong ,
1344,44,Fudan University,2021,77.68,65.5,82.5,81.2,81.5,, Shanghai ,
1345,44,Politecnico di Milano,2021,77.4,63.5,87.2,76.9,82,, Milan ,
1346,46,University of Michigan-Ann Arbor,2021,80.35,64,74.1,92.4,90.9,, Ann Arbor ,
1347,47,University of Chicago,2021,79.13,63.9,77.9,89.2,85.5,, Chicago ,
1348,47,Zhejiang University,2021,79.53,60.1,82.6,83.2,92.2,, Hangzhou ,
1349,49,McGill University,2021,77.7,64.8,80.3,82.6,83.1,, Montreal ,
1350,50,The University of Sydney,2021,78.18,64.3,76.5,86,85.9,, Sydney ,
1351,51,Australian National University (ANU),2021,77.83,65.9,75,86.7,83.7,, Canberra ,
1352,52,University of Southern California,2021,78.95,65.3,70.3,89.1,91.1,, Los Angeles ,
1353,53,University of California San Diego (UCSD),2021,78.3,66.5,70.1,88.7,87.9,, San Diego,
1354,54,University of Maryland College Park,2021,77.9,68.6,67.3,87.3,88.4,, College Park,
1355,55,Ecole Polytechnique,2021,74.23,63.1,89.8,74.6,69.4,, Palaiseau ,
1356,55,KU Leuven,2021,77.08,67.1,71.7,84,85.5,, Leuven ,
1357,57,Sorbonne University,2021,75.53,67.3,76.6,79.9,78.3,, Paris ,
1358,58,Lomonosov Moscow State University,2021,71.53,66.7,92.8,62.8,63.8,, Moscow ,
1359,59,King Abdulaziz University (KAU),2021,78.78,65.4,65.5,94.2,90,, Jeddah ,
1360,59,The University of New South Wales (UNSW Sydney),2021,77.28,61.9,76.8,83.4,87,, Sydney ,
1361,61,Université de Montréal ,2021,79.05,61,70.9,96.1,88.2,, Montreal ,
1362,62,King's College London,2021,76.18,64.5,73.2,85.7,81.3,, London ,
1363,62,National Taiwan University (NTU),2021,74.45,65.7,78.1,76,78,, Taipei City ,
1364,64,Eindhoven University of Technology,2021,75.23,64.2,71.8,80.8,84.1,, Eindhoven ,
1365,64,Eindhoven University of Technology,2021,74.03,61.9,81,79.7,73.5,, ,
1366,66,The University of Manchester,2021,74.93,62.8,73.6,82,81.3,, Manchester ,
1367,67,Indian Institute of Technology Bombay (IITB),2021,72.45,64.3,80.2,70.5,74.8,, Mumbai ,
1368,68,City University of Hong Kong,2021,76.08,65,64.1,88.4,86.8,, Hong Kong SAR,
1369,69,Purdue University,2021,75.93,59.8,72.9,83.8,87.2,, West Lafayette ,
1370,70,Indian Institute of Technology Delhi (IITD),2021,74.03,61.3,77.1,79.4,78.3,, New Delhi ,
1371,71,CentraleSupélec,2021,75.45,49.1,91.2,83.2,78.3,, Saint-Aubin ,
1372,72,Delft University of Technology,2021,75.3,57.7,76.5,81.1,85.9,, Delft ,
1373,73,Technische Universität Berlin (TU Berlin),2021,73.35,66.3,69.5,77.8,79.8,, Berlin ,
1374,74,ITMO University,2021,71.35,64.6,79.9,69.2,71.7,, St. Petersburg ,
1375,75,University of Technology Sydney,2021,75.93,57.9,71,87.1,87.7,, Haymarket ,
1376,76,Monash University,2021,73.33,59.8,76.8,81,75.7,, Melbourne ,
1377,77,University of Science and Technology of China,2021,75.25,61.5,65.8,85.1,88.6,, Hefei ,
1378,78,Universiti Malaya (UM),2021,75.18,60.5,67.4,88.9,83.9,, Kuala Lumpur ,
1379,79,Ludwig-Maximilians-Universität München,2021,72.6,69.1,62.7,81.7,76.9,, Munich ,
1380,79,RWTH Aachen University,2021,73.7,61.8,70,81.5,81.5,, Aachen ,
1381,79,Universidad de Chile,2021,73.8,57.7,76.8,86.2,74.5,, Santiago ,
1382,79,Universidade de São Paulo,2021,72.78,56.7,82.2,74.5,77.7,, São Paulo ,
1383,79,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2021,74.05,60.2,71.6,79.5,84.9,, Barcelona ,
1384,84,Sapienza University of Rome,2021,73.45,61.8,70.4,79.8,81.8,, Rome ,
1385,84,University of North Carolina at Chapel Hill,2021,76.08,59.2,64.3,100,80.8,, Chapel Hill ,
1386,86,Korea University,2021,73.95,56.2,75.6,81.8,82.2,, Seoul ,
1387,87,Duke University,2021,74.05,57,71,86.9,81.3,, Durham ,
1388,87,Johns Hopkins University,2021,74.03,59.7,66.4,86.9,83.1,, Baltimore ,
1389,89,Technische Universität Wien,2021,71.8,69.2,58.8,77.9,81.3,, Vienna ,
1390,89,Trinity College Dublin The University of Dublin,2021,71.48,60.8,74.2,78.5,72.4,, Dublin,
1391,89,University of Wisconsin-Madison,2021,76.05,56.1,63.9,96.1,88.1,, Madison ,
1392,92,Boston University,2021,73.33,56.4,71.8,87.6,77.5,, Boston ,
1393,92,KIT Karlsruhe Institute of Technology,2021,73.18,60.4,66.2,84.3,81.8,, Karlsruhe,
1394,94,Universidad Nacional Autónoma de México  (UNAM),2021,69.48,56.1,86.3,70.7,64.8,, Mexico City ,
1395,95,University of Massachusetts Amherst,2021,73.75,60,62.6,88.9,83.5,, Amherst ,
1396,96,Aalto University,2021,73.63,63.6,56.3,86.2,88.4,, Espoo ,
1397,96,The University of Warwick,2021,71.33,59.7,71.9,79.9,73.8,, Coventry ,
1398,96,Université catholique de Louvain (UCLouvain),2021,71.28,61.1,69.5,81,73.5,, Louvain-la-Neuve ,
1399,99,Aarhus University,2021,71.98,64.2,61.3,82.8,79.6,, Aarhus ,
1400,99,The University of Adelaide,2021,75.33,54.8,63.3,96,87.2,, Roseworthy ,
1401,101,Nanjing University,2021,73.1,59.7,63.6,84,85.1,, Nanjing ,
1402,101,Sungkyunkwan University (SKKU),2021,71.33,57.9,73.6,78.4,75.4,, Suwon ,
1403,103,Politecnico di Torino,2021,71.6,53.4,79.5,76.3,77.2,, Turin ,
1404,103,Technion - Israel Institute of Technology,2021,71.88,63.7,60.8,82.7,80.3,, Haifa ,
1405,103,Tokyo Institute of Technology (Tokyo Tech),2021,69.73,59.4,76.7,70,72.8,, Tokyo ,
1406,106,The University of Auckland,2021,71.45,58.3,71.3,80.5,75.7,, Auckland ,
1407,107,Pohang University of Science And Technology (POSTECH),2021,71.95,56.4,71,85.6,74.8,, Pohang  ,
1408,107,The University of Queensland,2021,72.65,55.7,69.5,85.6,79.8,, Brisbane City ,
1409,109,National Tsing Hua University,2021,70.33,57.7,74.3,75.2,74.1,, Hsinchu City ,
1410,109,University of Alberta,2021,73.03,55.8,66.9,84.9,84.5,, Edmonton ,
1411,111,University of California Irvine,2021,73.25,61.1,56.3,90.1,85.5,, Irvine,
1412,111,Yonsei University,2021,71.4,54.7,74.5,78.1,78.3,, Seoul ,
1413,113,Universidade Estadual de Campinas (Unicamp),2021,70.08,57.9,73.8,74.8,73.8,, Campinas ,
1414,114,Indian Institute of Technology Madras (IITM),2021,68.63,60.4,74.7,70.9,68.5,, Chennai ,
1415,114,Pontificia Universidad Católica de Chile (UC),2021,68.85,55.3,82.4,70.5,67.2,, Santiago ,
1416,114,Tecnológico de Monterrey,2021,68.83,54.9,83.2,69.5,67.7,, Monterrey ,
1417,117,Pennsylvania State University,2021,73.58,50.1,71.3,85.9,87,, University Park ,
1418,118,Kyoto University,2021,68.7,60.1,73.4,70,71.3,, Kyoto ,
1419,118,Singapore Management University,2021,72.98,52.6,69,88.1,82.2,, Singapore ,
1420,120,Indian Institute of Technology Kharagpur (IIT-KGP),2021,70.73,56.9,70.4,78.1,77.5,, Kharagpur ,
1421,120,The Hong Kong Polytechnic University,2021,73.4,53.4,65.5,88,86.7,, Hong Kong SAR ,
1422,120,Alma Mater Studiorum - University of Bologna,2021,71.93,51.7,74.3,81.4,80.3,, Bologna ,
1423,120,University of Pisa,2021,70.78,59,66.5,79.3,78.3,, Pisa ,
1424,120,University of Zurich,2021,72.98,56.4,62.3,90.8,82.4,, Zürich ,
1425,125,Universidad Politécnica de Madrid (UPM),2021,70.68,52.5,76.3,75.9,78,, Madrid ,
1426,126,Brown University,2021,71.7,54.9,67.7,85.4,78.8,, Providence ,
1427,126,Indian Institute of Technology Kanpur (IITK),2021,68.6,61.6,68.9,72.9,71,, Kanpur ,
1428,128,Technical University of Darmstadt,2021,71.93,58.5,59.9,84,85.3,, Darmstadt ,
1429,129,National Chiao Tung University,2021,69.8,55.2,73.1,74.3,76.6,, Hsinchu City ,
1430,129,Osaka University,2021,69.03,58,71.5,70.9,75.7,, Osaka City ,
1431,129,University of Copenhagen,2021,70.95,59.2,61.5,85.9,77.2,, Copenhagen ,
1432,132,Michigan State University,2021,72.58,53.4,63.4,89.2,84.3,, East Lansing ,
1433,132,Queen's University at Kingston,2021,72.45,48,72.8,86.6,82.4,, Kingston ,
1434,132,Queensland University of Technology (QUT),2021,71.4,57.1,62.1,85.6,80.8,, Brisbane ,
1435,132,Vrije Universiteit Amsterdam,2021,70.05,64.4,55.4,82.7,77.7,, Amsterdam ,
1436,136,Chalmers University of Technology,2021,70.63,59.4,60.8,80.8,81.5,, Gothenburg ,
1437,136,Simon Fraser University,2021,70.7,60.3,58.6,83.6,80.3,, Burnaby ,
1438,136,Universitat de Barcelona,2021,68.4,57.8,72,75.3,68.5,, Barcelona ,
1439,139,Huazhong University of Science and Technology,2021,72.78,48.4,69.8,83.8,89.1,, Wuhan ,
1440,139,The London School of Economics and Political Science (LSE),2021,66.15,58.6,79,63.7,63.3,, London ,
1441,141,Humboldt-Universität zu Berlin,2021,68.53,60.6,65.7,77.2,70.6,, Berlin ,
1442,141,RMIT University,2021,71.25,52.6,67.7,83.4,81.3,, Bundoora ,
1443,143,National Technical University of Athens,2021,70.38,52.2,71.7,81.6,76,, Athens ,
1444,143,National University of Sciences And Technology (NUST) Islamabad,2021,68.85,57.8,68.2,77.3,72.1,, Islamabad ,
1445,145,Lancaster University,2021,72.23,53.7,60.9,90.8,83.5,, Lancaster,
1446,145,Universidad Carlos III de Madrid (UC3M),2021,70,53.5,69.9,79.7,76.9,, Madrid ,
1447,145,University of Bristol,2021,70.78,52.7,68.1,83.5,78.8,, Bristol ,
1448,148,University of Glasgow,2021,68.4,59.4,65.9,77,71.3,, Glasgow ,
1449,148,University of Southampton,2021,70.6,53.6,67,81.7,80.1,, Southampton ,
1450,148,Xi’an Jiaotong University,2021,72.1,46.7,72.7,82.9,86.1,, Xi'an ,
1451,151-200,Aalborg University,2021,87.55,null,null,86,89.1,, Aalborg ,
1452,151-200,Arizona State University,2021,86.1,null,null,84.8,87.4,, Tempe ,
1453,151-200,Beijing Institute of Technology,2021,83.3,null,null,null,83.3,, Beijing ,
1454,151-200,Cairo University,2021,75.6,null,75.6,null,null,, Giza ,
1455,151-200,Harbin Institute of Technology,2021,92.1,null,null,null,92.1,, Harbin ,
1456,151-200,IMT Atlantique,2021,75.7,null,75.7,null,null,, Nantes ,
1457,151-200,Indian Institute of Science,2021,58.5,58.5,null,null,null,, Bangalore ,
1458,151-200,Keio University,2021,65.2,56.9,73.5,null,null,, Tokyo ,
1459,151-200,King Fahd University of Petroleum &amp; Minerals,2021,#DIV/0!,null,null,null,null,, Dhahran ,
1460,151-200,King Saud University,2021,83.4,null,null,85,81.8,, Riyadh ,
1461,151-200,Lund University,2021,84.1,null,null,84.1,null,, Lund ,
1462,151-200,Macquarie University,2021,#DIV/0!,null,null,null,null,, Sydney ,
1463,151-200,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),2021,83.9,null,83.9,null,null,, Dolgoprudny ,
1464,151-200,National Cheng Kung University (NCKU),2021,#DIV/0!,null,null,null,null,, Tainan City ,
1465,151-200,HSE University,2021,81.2,null,81.2,null,null,, Moscow ,
1466,151-200,National Taiwan University of Science and Technology (Taiwan Tech),2021,#DIV/0!,null,null,null,null,, Taipei City ,
1467,151-200,Northeastern University,2021,84.6,null,null,85.5,83.7,, Boston ,
1468,151-200,Northwestern University,2021,79.5,null,74.6,84.4,null,, Evanston ,
1469,151-200,The Ohio State University,2021,84.6,null,null,85.1,84.1,, Columbus ,
1470,151-200,Pontifícia Universidade Católica do Rio de Janeiro,2021,58.1,58.1,null,null,null,, Rio de Janeiro ,
1471,151-200,Queen Mary University of London,2021,82.85,null,null,84.9,80.8,, London ,
1472,151-200,Rice University,2021,87,null,null,87,null,, Houston ,
1473,151-200,Universität Heidelberg,2021,54.9,54.9,null,null,null,, 69117 Heidelberg,
1474,151-200,Rutgers University–New Brunswick,2021,83.6,null,null,86.1,81.1,, New Brunswick ,
1475,151-200,Saint Petersburg State University,2021,82,null,82,null,null,, Saint Petersburg ,
1476,151-200,Sun Yat-sen University,2021,82.4,null,null,null,82.4,, Guangzhou ,
1477,151-200,Texas A&amp;M University,2021,76.5,null,70.1,null,82.9,, College Station ,
1478,151-200,The University of Sheffield,2021,82.45,null,null,83.8,81.1,, Sheffield ,
1479,151-200,Complutense University of Madrid,2021,72.8,null,72.8,null,null,, Madrid ,
1480,151-200,Universidad de Buenos Aires (UBA),2021,84.7,null,84.7,null,null,, Buenos Aires ,
1481,151-200,Universidade Federal do Rio de Janeiro,2021,54.8,54.8,null,null,null,, Rio de Janeiro ,
1482,151-200,University of Milan,2021,#DIV/0!,null,null,null,null,, Milan ,
1483,151-200,Università di Padova,2021,70.7,null,70.7,null,null,, Padova ,
1484,151-200,University of Trento,2021,73.77,56.2,null,84,81.1,, Trento ,
1485,151-200,Saarland University,2021,75.85,66.2,null,85.5,null,, Saarbrücken ,
1486,151-200,Université Grenoble Alpes,2021,55.8,55.8,null,null,null,, Grenoble ,
1487,151-200,University College Dublin,2021,#DIV/0!,null,null,null,null,, Dublin ,
1488,151-200,University of Birmingham,2021,84,null,null,84,null,, Birmingham ,
1489,151-200,University of California Santa Barbara (UCSB),2021,84.65,null,null,87.3,82,, Santa Barbara,
1490,151-200,University of Helsinki,2021,59.7,59.7,null,null,null,, Helsinki ,
1491,151-200,University of Lisbon ,2021,81.8,null,null,null,81.8,, Lisbon ,
1492,151-200,University of Ottawa,2021,#DIV/0!,null,null,null,null,, Ottawa ,
1493,151-200,University of Pittsburgh,2021,70.4,55.8,null,85,null,, Pittsburgh ,
1494,151-200,University of Twente,2021,#DIV/0!,null,null,null,null,, Enschede ,
1495,151-200,University of Virginia,2021,83.7,null,null,83.7,null,, Charlottesville ,
1496,151-200,University of York,2021,60.9,60.9,null,null,null,, York ,
1497,151-200,Uppsala University,2021,62.1,62.1,null,null,null,, Uppsala ,
1498,151-200,Utrecht University,2021,#DIV/0!,null,null,null,null,, Utrecht ,
